product_name,price_usd,rating,number_of_reviews,gender_target,cruelty_free,country_of_origin,gender_id,country_id
Magic Lip Gloss,76.22,3.3,7066,Male,False,Italy,2,4
Super Setting Spray,145.97,1.9,1830,Unisex,True,UK,3,7
Super Contour,61.76,1.2,9324,Male,False,Australia,2,1
Ultra Exfoliator,132.17,1.8,2688,Unisex,False,Japan,3,5
Perfect Eye Shadow,137.14,3.5,3469,Female,True,USA,1,8
Magic Moisturizer,64.93,2.8,6958,Male,True,Germany,2,3
Ultra Mascara,33.15,3.7,4008,Female,True,UK,1,7
Magic Face Oil,94.23,2.4,903,Female,False,USA,1,8
Ultra BB Cream,81.08,1.2,1512,Male,False,USA,2,8
Super Lipstick,126.84,2.8,8948,Male,True,UK,2,7
Ultra Lip Liner,98.56,4.2,2410,Unisex,False,Japan,3,5
Ultra Makeup Remover,36.04,3.4,5228,Female,True,Italy,1,4
Divine Concealer,34.79,2.4,5213,Female,False,South Korea,1,6
Divine Face Mask,92.02,1.6,9063,Female,False,Japan,1,5
Magic Serum,135.86,1.1,7324,Female,False,Italy,1,4
Ultra Blush,105.71,2.1,5464,Unisex,False,Japan,3,5
Ultra Mascara,119.38,4.2,2854,Unisex,True,UK,3,7
Perfect Bronzer,52.67,1.4,6322,Male,True,Italy,2,4
Ultra Mascara,118.33,4.4,523,Unisex,True,USA,3,8
Perfect Concealer,130.48,2.0,1708,Male,False,USA,2,8
Ultra Exfoliator,28.82,3.0,5927,Male,True,Italy,2,4
Super Cleanser,93.28,1.0,9875,Male,False,South Korea,2,6
Super Lip Liner,50.38,1.1,6787,Female,True,USA,1,8
Super Serum,83.15,1.1,8362,Female,False,South Korea,1,6
Magic Lip Gloss,60.42,1.6,6134,Male,False,Japan,2,5
Ultra Contour,66.49,3.8,835,Female,True,Italy,1,4
Ultra Moisturizer,57.62,2.6,5251,Unisex,True,Germany,3,3
Ultra Serum,52.32,2.2,6841,Female,False,Italy,1,4
Ultra Concealer,74.36,2.9,1595,Male,False,France,2,2
Ultra Lip Liner,117.14,2.4,9024,Male,True,Italy,2,4
Magic Face Oil,149.26,1.9,819,Male,True,Japan,2,5
Super Face Mask,111.59,2.8,5898,Unisex,False,Australia,3,1
Divine Foundation,42.6,2.1,7999,Unisex,False,USA,3,8
Super Concealer,133.21,1.9,3518,Unisex,False,Japan,3,5
Perfect Exfoliator,27.73,4.9,9361,Unisex,True,Italy,3,4
Ultra Setting Spray,137.88,4.1,1313,Male,False,USA,2,8
Super Setting Spray,50.06,1.8,137,Male,False,Japan,2,5
Magic Contour,126.1,5.0,463,Male,False,Germany,2,3
Divine Bronzer,57.97,1.9,2494,Unisex,False,Germany,3,3
Magic Eye Shadow,46.85,3.4,5476,Female,True,USA,1,8
Divine Cleanser,117.66,3.5,4035,Unisex,True,Japan,3,5
Perfect Face Mask,10.0,4.6,4559,Unisex,True,Japan,3,5
Magic Makeup Remover,86.68,3.6,8986,Male,False,Japan,2,5
Super Moisturizer,148.66,3.1,1580,Male,False,Japan,2,5
Perfect Powder,115.15,2.5,6951,Female,True,South Korea,1,6
Super Setting Spray,148.19,4.5,8426,Female,False,USA,1,8
Ultra Makeup Remover,16.37,3.2,6926,Unisex,False,Australia,3,1
Super Cleanser,79.39,3.6,2332,Unisex,True,Australia,3,1
Ultra Moisturizer,44.43,4.8,7911,Unisex,False,South Korea,3,6
Divine Blush,137.67,1.3,8753,Male,False,UK,2,7
Divine Face Mask,78.78,3.8,6513,Unisex,True,Italy,3,4
Divine Highlighter,104.35,2.1,6174,Male,True,USA,2,8
Magic Makeup Remover,119.51,3.6,4355,Male,True,Germany,2,3
Divine Serum,16.08,3.2,782,Female,False,Italy,1,4
Divine Face Mask,129.75,1.0,6749,Female,False,USA,1,8
Divine Serum,107.58,3.8,438,Female,True,Italy,1,4
Divine Lip Liner,53.29,1.5,2726,Female,False,UK,1,7
Super Makeup Remover,22.85,4.3,2384,Female,False,Japan,1,5
Super Highlighter,139.28,1.1,1097,Unisex,True,Germany,3,3
Divine Face Oil,38.58,2.3,5283,Unisex,False,France,3,2
Magic Eye Shadow,74.13,3.5,998,Female,True,Japan,1,5
Perfect Mascara,89.46,4.9,1078,Female,False,Germany,1,3
Divine Lipstick,58.08,5.0,5779,Male,True,South Korea,2,6
Divine Cleanser,100.12,1.5,5953,Female,True,South Korea,1,6
Super CC Cream,147.83,1.3,2740,Male,True,UK,2,7
Perfect Exfoliator,77.48,1.8,9530,Male,False,France,2,2
Divine Lipstick,112.67,2.6,5745,Unisex,True,UK,3,7
Ultra Lipstick,131.78,1.9,2738,Female,True,Japan,1,5
Super Face Oil,74.62,4.8,1422,Female,True,USA,1,8
Super Face Oil,16.65,3.5,7994,Female,True,USA,1,8
Perfect Eye Shadow,102.87,3.1,2639,Female,False,Australia,1,1
Perfect Primer,98.52,1.7,945,Female,False,UK,1,7
Super Lip Liner,21.19,2.4,8233,Female,False,USA,1,8
Magic Eye Shadow,116.2,2.1,131,Unisex,False,South Korea,3,6
Divine Serum,59.4,3.7,5566,Unisex,False,Italy,3,4
Perfect Highlighter,82.62,4.5,6413,Unisex,True,Japan,3,5
Magic Contour,81.48,4.0,1288,Unisex,True,USA,3,8
Ultra Bronzer,48.41,3.3,1288,Male,True,South Korea,2,6
Magic Face Mask,23.14,1.2,4626,Female,True,South Korea,1,6
Super Foundation,51.73,4.9,1571,Unisex,True,France,3,2
Ultra BB Cream,116.36,1.2,5095,Unisex,True,South Korea,3,6
Ultra Foundation,138.72,1.3,3177,Female,False,Australia,1,1
Magic Serum,15.21,3.3,4329,Male,True,USA,2,8
Super Primer,42.15,3.1,9984,Unisex,True,France,3,2
Ultra Blush,134.76,2.3,8861,Male,False,South Korea,2,6
Ultra Lip Liner,99.46,4.9,9634,Male,False,UK,2,7
Ultra BB Cream,86.01,4.5,2432,Male,False,USA,2,8
Magic Serum,141.99,4.8,652,Unisex,False,UK,3,7
Super Contour,44.95,2.2,2026,Unisex,True,UK,3,7
Magic BB Cream,39.03,4.2,8659,Female,False,Japan,1,5
Magic Contour,16.65,1.9,5474,Female,True,Japan,1,5
Ultra Eye Shadow,145.94,3.1,9428,Unisex,True,Germany,3,3
Perfect Moisturizer,56.41,1.7,8304,Female,False,Australia,1,1
Ultra Bronzer,132.65,4.2,7137,Unisex,True,France,3,2
Perfect Mascara,95.23,4.4,3177,Female,True,Japan,1,5
Perfect Setting Spray,148.2,4.4,8844,Unisex,True,Italy,3,4
Super Powder,42.08,3.7,2113,Unisex,True,Italy,3,4
Ultra Concealer,21.23,4.8,3532,Male,True,USA,2,8
Magic Concealer,11.41,4.5,9768,Unisex,True,France,3,2
Magic Makeup Remover,15.1,4.5,8837,Unisex,False,Germany,3,3
Magic Face Mask,41.26,2.5,8022,Female,False,Japan,1,5
Magic Concealer,33.49,4.5,6097,Male,True,USA,2,8
Divine Eyeliner,130.52,4.0,4135,Unisex,False,Germany,3,3
Magic Lip Liner,112.88,2.4,3550,Unisex,True,Italy,3,4
Divine Contour,18.69,4.4,9985,Male,True,France,2,2
Perfect Cleanser,133.75,2.4,7244,Unisex,True,France,3,2
Magic Foundation,75.65,4.0,1371,Female,True,South Korea,1,6
Magic Serum,80.84,4.4,6939,Male,True,France,2,2
Magic Lipstick,114.91,1.8,9667,Female,False,France,1,2
Super Bronzer,139.62,4.6,1347,Male,True,Italy,2,4
Divine Face Oil,60.67,3.5,4826,Male,False,Italy,2,4
Divine BB Cream,18.23,2.0,6573,Male,False,UK,2,7
Ultra Face Mask,97.37,4.4,4221,Unisex,False,Australia,3,1
Perfect Serum,51.72,2.6,7196,Male,True,South Korea,2,6
Ultra Moisturizer,68.37,3.0,3347,Male,False,Italy,2,4
Ultra Serum,87.78,4.8,4739,Male,False,France,2,2
Perfect Lip Gloss,32.52,3.6,4838,Unisex,True,Australia,3,1
Perfect Lip Liner,14.8,1.3,6820,Female,False,Germany,1,3
Magic Exfoliator,139.47,4.0,9524,Female,False,Germany,1,3
Magic Mascara,104.88,1.9,3419,Male,False,USA,2,8
Divine Face Oil,92.32,4.0,7382,Male,True,Italy,2,4
Magic Face Oil,106.06,3.8,2255,Female,False,South Korea,1,6
Divine Serum,60.11,1.2,8862,Male,False,Australia,2,1
Super Serum,111.29,4.5,8548,Male,True,France,2,2
Magic Lip Gloss,78.71,3.1,5528,Female,True,France,1,2
Super Eye Shadow,54.38,2.2,5176,Unisex,False,South Korea,3,6
Magic Contour,92.08,2.7,7233,Unisex,True,Japan,3,5
Super Primer,41.07,2.1,8654,Unisex,False,South Korea,3,6
Perfect Highlighter,94.71,2.8,9647,Female,True,Australia,1,1
Magic Cleanser,31.38,1.6,1341,Male,True,France,2,2
Magic Primer,99.48,3.3,131,Unisex,True,Japan,3,5
Super Eyeliner,122.58,3.0,2061,Female,True,Germany,1,3
Divine CC Cream,45.13,4.1,8951,Male,False,France,2,2
Divine Makeup Remover,102.42,3.9,2280,Female,False,South Korea,1,6
Magic Cleanser,81.69,4.6,2950,Unisex,True,UK,3,7
Super Lip Liner,10.42,4.8,5696,Unisex,True,UK,3,7
Super Contour,20.29,4.4,5865,Unisex,False,Germany,3,3
Super Cleanser,19.0,2.1,2526,Male,False,South Korea,2,6
Ultra Eye Shadow,25.98,2.4,7092,Male,True,USA,2,8
Super Serum,89.75,1.7,8940,Female,True,USA,1,8
Magic Blush,55.95,4.0,60,Unisex,True,Japan,3,5
Divine Lip Gloss,101.74,4.2,8808,Male,True,South Korea,2,6
Magic Moisturizer,64.82,2.0,9281,Female,True,Germany,1,3
Ultra Moisturizer,23.48,4.6,3677,Unisex,True,South Korea,3,6
Magic Moisturizer,29.48,3.7,875,Male,True,Japan,2,5
Divine Moisturizer,143.96,4.3,3316,Female,True,South Korea,1,6
Super Mascara,106.26,1.2,2760,Female,False,Germany,1,3
Divine Mascara,47.44,1.2,3925,Unisex,False,UK,3,7
Ultra Concealer,90.24,4.2,2920,Female,True,France,1,2
Magic Exfoliator,68.26,1.8,5747,Unisex,True,Japan,3,5
Magic Lip Liner,68.28,3.7,6313,Female,False,Italy,1,4
Magic Setting Spray,97.36,1.9,4481,Male,True,France,2,2
Super CC Cream,23.88,2.0,6356,Unisex,True,Italy,3,4
Super Eyeliner,23.98,3.7,8420,Unisex,False,USA,3,8
Super Serum,51.0,3.2,8272,Male,False,Australia,2,1
Magic Lip Liner,36.56,1.9,8364,Female,False,Australia,1,1
Magic Setting Spray,144.44,3.1,5374,Male,True,France,2,2
Super Primer,45.66,3.8,4838,Unisex,True,Australia,3,1
Magic Setting Spray,92.97,1.2,7555,Female,False,UK,1,7
Magic Blush,76.95,1.7,6643,Unisex,True,Japan,3,5
Magic Blush,73.91,1.7,8815,Male,True,Italy,2,4
Ultra Makeup Remover,103.69,4.6,166,Unisex,True,France,3,2
Perfect Eye Shadow,55.65,2.6,2154,Female,True,Japan,1,5
Ultra Makeup Remover,101.39,4.6,2152,Male,True,USA,2,8
Ultra Foundation,137.83,1.8,2466,Unisex,False,Japan,3,5
Perfect Makeup Remover,23.76,4.7,5666,Female,False,South Korea,1,6
Super Contour,136.18,4.6,3703,Unisex,True,Japan,3,5
Magic Bronzer,61.03,4.1,6303,Male,True,Italy,2,4
Perfect Concealer,77.9,2.8,5765,Unisex,False,Germany,3,3
Perfect Highlighter,99.15,3.1,9363,Male,False,Italy,2,4
Perfect Face Mask,130.36,4.0,1646,Female,True,Germany,1,3
Magic Foundation,23.62,3.1,6825,Unisex,False,UK,3,7
Divine Cleanser,133.93,4.9,5494,Male,True,Germany,2,3
Magic Lip Liner,30.4,4.4,2774,Male,True,UK,2,7
Divine Powder,40.55,4.7,4942,Unisex,False,Italy,3,4
Magic Makeup Remover,133.36,3.9,4856,Female,True,South Korea,1,6
Perfect Blush,11.05,4.1,3939,Male,True,Australia,2,1
Magic Lip Liner,149.19,1.8,7386,Unisex,False,USA,3,8
Divine Eye Shadow,86.66,3.3,5483,Male,False,South Korea,2,6
Ultra Lip Liner,42.02,1.1,1493,Female,False,Italy,1,4
Divine Eye Shadow,99.62,4.8,7430,Male,True,Italy,2,4
Perfect Lipstick,140.39,3.8,7478,Unisex,False,South Korea,3,6
Perfect Powder,131.19,4.5,1191,Female,False,UK,1,7
Super Moisturizer,71.31,2.9,372,Male,True,Italy,2,4
Super Concealer,23.48,2.4,1747,Male,False,France,2,2
Ultra Lipstick,133.4,2.2,2119,Male,True,Japan,2,5
Magic Lip Gloss,25.69,3.9,6717,Female,False,France,1,2
Divine Lip Gloss,146.28,1.7,4336,Female,False,France,1,2
Ultra Primer,114.88,4.9,7909,Female,False,USA,1,8
Divine BB Cream,88.13,3.5,8959,Male,False,Japan,2,5
Super BB Cream,16.16,1.5,6476,Male,False,Germany,2,3
Divine CC Cream,14.4,1.4,3009,Female,True,Italy,1,4
Divine Concealer,74.3,1.0,6620,Male,True,Japan,2,5
Super Contour,16.92,2.7,6166,Male,False,USA,2,8
Super Face Oil,16.76,4.0,9722,Male,True,France,2,2
Super Blush,32.66,3.9,562,Male,True,USA,2,8
Perfect BB Cream,12.15,2.2,1923,Unisex,False,France,3,2
Divine Exfoliator,61.79,2.7,1086,Male,True,Italy,2,4
Super BB Cream,108.0,1.1,871,Female,False,Germany,1,3
Perfect Concealer,30.44,2.1,6508,Male,True,UK,2,7
Super Lip Gloss,43.09,3.5,343,Unisex,False,USA,3,8
Ultra Highlighter,108.99,4.2,9678,Female,False,USA,1,8
Super Setting Spray,148.22,2.4,7710,Male,False,Australia,2,1
Ultra Foundation,60.53,1.7,2463,Female,True,UK,1,7
Divine Contour,79.48,1.2,5128,Unisex,True,Italy,3,4
Divine Setting Spray,126.56,1.9,7232,Female,True,Germany,1,3
Super Contour,128.82,1.1,5056,Male,False,Germany,2,3
Ultra Eye Shadow,148.87,2.3,1578,Unisex,True,USA,3,8
Divine Eye Shadow,84.73,1.6,955,Male,True,Japan,2,5
Super Powder,130.07,3.5,1521,Female,False,USA,1,8
Magic Eyeliner,13.66,2.2,6618,Unisex,False,France,3,2
Super Setting Spray,37.96,1.5,3070,Male,True,South Korea,2,6
Divine Face Mask,76.07,3.9,3537,Male,False,Japan,2,5
Magic BB Cream,79.47,4.5,1816,Female,True,UK,1,7
Super Blush,104.81,2.5,567,Female,False,Italy,1,4
Super Blush,30.17,3.4,369,Unisex,True,France,3,2
Ultra Contour,45.19,4.3,4741,Unisex,False,Italy,3,4
Magic Face Oil,87.14,4.6,9209,Unisex,False,Japan,3,5
Ultra Powder,36.21,2.8,67,Unisex,False,Germany,3,3
Super Foundation,126.69,2.1,8242,Unisex,False,Germany,3,3
Magic Bronzer,92.61,1.8,2528,Unisex,True,Australia,3,1
Ultra Lip Gloss,126.9,2.6,2719,Female,False,Italy,1,4
Perfect Eyeliner,35.79,4.2,5194,Unisex,False,South Korea,3,6
Perfect Face Mask,96.55,1.1,5848,Unisex,True,Japan,3,5
Divine Face Oil,113.86,1.3,2828,Female,False,France,1,2
Magic Makeup Remover,64.39,3.0,2038,Female,False,Italy,1,4
Ultra Primer,50.66,4.1,7352,Male,True,France,2,2
Ultra BB Cream,25.52,3.9,5958,Unisex,True,UK,3,7
Perfect Foundation,131.31,5.0,8129,Male,False,South Korea,2,6
Super Primer,117.03,4.5,6365,Unisex,False,UK,3,7
Magic Setting Spray,79.32,4.4,9723,Female,True,Italy,1,4
Divine Blush,23.59,1.7,1482,Unisex,False,Australia,3,1
Perfect Face Mask,103.6,4.1,2047,Unisex,False,France,3,2
Magic Moisturizer,127.4,3.3,8275,Unisex,True,Italy,3,4
Ultra Contour,31.22,4.8,7888,Female,False,France,1,2
Ultra Lip Gloss,28.82,2.4,3538,Male,False,UK,2,7
Ultra Eye Shadow,34.94,2.4,7506,Unisex,True,Germany,3,3
Super Concealer,74.24,4.1,3258,Male,True,Japan,2,5
Magic CC Cream,84.14,2.9,3165,Male,True,UK,2,7
Perfect Serum,46.42,2.9,2709,Female,False,Japan,1,5
Super Exfoliator,38.59,3.0,3933,Unisex,False,France,3,2
Ultra Eye Shadow,10.13,1.8,5920,Male,False,Australia,2,1
Perfect Serum,113.75,2.3,7020,Male,False,Japan,2,5
Ultra Bronzer,74.13,3.6,6794,Male,True,USA,2,8
Super Makeup Remover,55.83,4.7,7233,Unisex,True,Australia,3,1
Super Cleanser,74.22,1.5,3083,Unisex,True,Italy,3,4
Super Foundation,44.35,3.6,6765,Male,False,Italy,2,4
Divine Makeup Remover,148.12,1.1,4779,Male,False,USA,2,8
Ultra Moisturizer,30.85,1.4,9530,Male,True,France,2,2
Magic Makeup Remover,36.04,3.0,3061,Female,True,Japan,1,5
Magic Face Oil,62.26,3.2,4732,Male,True,Italy,2,4
Divine Eye Shadow,81.98,1.3,1214,Male,True,Italy,2,4
Magic BB Cream,110.51,3.5,3292,Female,True,Italy,1,4
Super Eye Shadow,41.8,2.1,2849,Unisex,False,Germany,3,3
Perfect Powder,143.08,2.7,5753,Female,False,UK,1,7
Magic Blush,141.71,4.8,4878,Male,True,Italy,2,4
Perfect Foundation,139.23,2.3,681,Unisex,True,South Korea,3,6
Ultra Bronzer,137.19,2.9,6746,Unisex,True,France,3,2
Perfect Serum,149.0,3.0,232,Male,False,South Korea,2,6
Magic Bronzer,77.53,4.8,1348,Female,True,Germany,1,3
Divine Contour,75.14,1.2,1550,Unisex,True,Australia,3,1
Ultra Face Oil,62.23,1.5,9480,Unisex,False,Germany,3,3
Divine Foundation,147.38,3.9,523,Unisex,False,France,3,2
Ultra Cleanser,35.67,2.9,8966,Male,False,Australia,2,1
Perfect CC Cream,78.2,4.5,7889,Unisex,False,UK,3,7
Perfect Moisturizer,65.24,4.3,3291,Unisex,False,South Korea,3,6
Perfect Contour,29.15,5.0,7104,Male,True,Australia,2,1
Super Highlighter,100.45,2.7,2361,Unisex,False,UK,3,7
Perfect Foundation,14.9,2.2,7766,Male,False,USA,2,8
Super CC Cream,145.49,2.1,146,Female,True,South Korea,1,6
Ultra Eyeliner,88.53,2.7,1746,Unisex,True,Australia,3,1
Ultra Exfoliator,100.45,4.9,2206,Unisex,True,Australia,3,1
Ultra Lip Liner,48.92,2.6,4501,Unisex,False,USA,3,8
Super Mascara,124.54,3.7,1325,Male,False,Germany,2,3
Perfect Primer,30.24,3.4,7542,Male,True,Australia,2,1
Magic Serum,75.76,2.1,8188,Female,True,Germany,1,3
Divine Setting Spray,75.69,4.6,9515,Male,False,Germany,2,3
Divine Contour,101.94,3.1,7857,Unisex,True,Italy,3,4
Magic Bronzer,97.23,2.9,6031,Unisex,True,UK,3,7
Ultra Moisturizer,59.3,2.0,9063,Male,False,Italy,2,4
Magic Lip Liner,52.14,1.1,519,Unisex,False,Italy,3,4
Magic Primer,31.77,3.3,4416,Male,False,UK,2,7
Magic Serum,84.54,4.7,6830,Male,True,Italy,2,4
Divine BB Cream,100.96,2.9,2388,Female,True,France,1,2
Magic CC Cream,63.9,3.6,3083,Female,True,Australia,1,1
Ultra Setting Spray,32.02,4.1,3066,Female,True,South Korea,1,6
Ultra Blush,54.75,4.1,1425,Male,True,USA,2,8
Perfect Face Mask,77.7,3.4,8552,Female,False,Australia,1,1
Ultra Lip Liner,118.09,2.5,8796,Female,False,France,1,2
Perfect Primer,20.96,3.9,2763,Unisex,False,Japan,3,5
Ultra Cleanser,31.43,1.1,4840,Male,False,South Korea,2,6
Divine CC Cream,49.27,2.0,5773,Male,False,UK,2,7
Perfect Makeup Remover,40.16,1.5,5484,Female,False,Japan,1,5
Ultra Makeup Remover,149.18,2.4,7375,Male,True,South Korea,2,6
Super Blush,129.9,3.5,4710,Unisex,False,South Korea,3,6
Magic Foundation,23.36,4.7,7428,Male,False,Japan,2,5
Super Mascara,147.8,3.8,4442,Unisex,False,South Korea,3,6
Divine Face Mask,130.15,3.0,5105,Unisex,False,USA,3,8
Divine Foundation,42.9,3.6,9503,Unisex,True,UK,3,7
Magic Exfoliator,141.3,2.0,7799,Female,True,France,1,2
Perfect Primer,29.67,4.0,1110,Female,False,Italy,1,4
Perfect Concealer,88.75,2.2,4423,Unisex,False,UK,3,7
Perfect Face Oil,68.62,5.0,5116,Female,True,France,1,2
Magic Face Oil,59.56,2.5,7707,Female,False,South Korea,1,6
Divine Lip Liner,22.02,1.4,9767,Male,False,UK,2,7
Perfect Primer,93.87,3.5,7370,Unisex,False,USA,3,8
Magic Makeup Remover,145.51,3.6,9791,Female,True,UK,1,7
Divine Moisturizer,56.49,3.9,6089,Unisex,False,Italy,3,4
Magic Face Oil,63.25,2.0,6645,Female,False,UK,1,7
Ultra Cleanser,59.34,4.4,3698,Female,True,South Korea,1,6
Magic Powder,17.57,1.1,547,Female,True,France,1,2
Perfect CC Cream,57.56,4.0,6075,Unisex,False,Japan,3,5
Perfect Cleanser,118.53,2.9,7886,Unisex,True,Australia,3,1
Magic Concealer,12.72,1.6,424,Unisex,False,USA,3,8
Divine Cleanser,89.53,2.6,5598,Unisex,False,Japan,3,5
Ultra Exfoliator,34.81,3.1,8942,Female,True,UK,1,7
Perfect Exfoliator,47.27,2.5,842,Male,False,USA,2,8
Perfect Contour,111.89,2.5,8737,Female,True,UK,1,7
Ultra Primer,22.84,1.6,2840,Unisex,False,Australia,3,1
Super BB Cream,132.92,2.8,8764,Unisex,False,Germany,3,3
Ultra Mascara,71.71,4.8,2748,Unisex,False,UK,3,7
Super Face Mask,130.78,3.7,4265,Female,True,Japan,1,5
Ultra Lipstick,34.95,4.0,8056,Male,False,UK,2,7
Perfect Serum,148.28,2.4,7713,Male,False,Australia,2,1
Ultra Eye Shadow,57.65,4.4,7812,Unisex,True,USA,3,8
Divine Setting Spray,38.41,4.5,3939,Unisex,False,France,3,2
Perfect Highlighter,86.95,4.9,6946,Male,True,South Korea,2,6
Super Mascara,22.09,2.0,8324,Male,False,Australia,2,1
Divine Concealer,117.57,3.9,1705,Male,False,UK,2,7
Super Moisturizer,136.6,2.1,6722,Male,True,Japan,2,5
Super Face Oil,38.29,4.9,236,Female,True,France,1,2
Perfect Exfoliator,108.64,3.5,6608,Unisex,True,Japan,3,5
Perfect BB Cream,71.67,1.2,2399,Male,False,Australia,2,1
Divine Serum,145.67,4.4,2570,Female,False,Australia,1,1
Super Contour,35.86,1.9,951,Female,False,France,1,2
Super Lip Liner,88.95,4.9,7487,Male,False,Australia,2,1
Ultra Primer,18.71,1.3,2805,Unisex,True,USA,3,8
Divine Foundation,47.02,3.8,8830,Unisex,False,UK,3,7
Divine Blush,58.03,2.1,8195,Male,False,France,2,2
Super Makeup Remover,22.78,1.2,8127,Female,False,UK,1,7
Divine Lip Gloss,100.39,4.3,5836,Female,False,Germany,1,3
Divine Eye Shadow,113.33,4.6,3849,Male,False,UK,2,7
Perfect Mascara,85.73,3.3,2677,Unisex,False,UK,3,7
Super Cleanser,58.63,2.3,2149,Unisex,False,Australia,3,1
Magic Exfoliator,26.6,3.3,3476,Unisex,True,Germany,3,3
Ultra Face Oil,113.47,2.4,1376,Male,False,France,2,2
Magic Moisturizer,46.72,4.5,3512,Male,False,UK,2,7
Perfect Foundation,141.79,3.1,4489,Female,True,UK,1,7
Perfect Highlighter,28.73,2.5,847,Male,True,South Korea,2,6
Super CC Cream,147.54,2.0,3133,Male,False,France,2,2
Magic Primer,100.09,1.3,1612,Male,True,Japan,2,5
Divine Blush,126.71,4.8,8543,Unisex,True,UK,3,7
Divine Eyeliner,19.43,3.1,2963,Female,True,Japan,1,5
Divine Exfoliator,31.3,2.5,5818,Unisex,False,Germany,3,3
Perfect Serum,52.81,4.7,139,Female,False,Italy,1,4
Ultra Foundation,64.22,3.4,4568,Unisex,False,Australia,3,1
Magic Highlighter,62.38,1.8,7033,Female,False,Japan,1,5
Divine Face Oil,32.31,3.6,951,Male,False,Japan,2,5
Super Mascara,14.35,4.1,4508,Female,True,South Korea,1,6
Magic Setting Spray,95.8,1.2,563,Male,False,South Korea,2,6
Ultra Lip Gloss,24.94,2.0,4885,Male,False,Australia,2,1
Super Blush,126.15,3.1,3356,Female,False,Japan,1,5
Divine Contour,22.01,4.8,5606,Female,False,UK,1,7
Super CC Cream,72.13,1.1,7644,Female,True,Australia,1,1
Perfect Moisturizer,53.23,2.9,5379,Unisex,True,South Korea,3,6
Ultra BB Cream,50.38,1.9,4609,Unisex,True,France,3,2
Ultra Bronzer,35.0,3.8,5234,Female,True,Italy,1,4
Divine Highlighter,122.65,4.2,5823,Female,True,USA,1,8
Ultra Makeup Remover,77.17,3.6,1364,Female,False,UK,1,7
Ultra Bronzer,94.24,2.7,6723,Female,True,Germany,1,3
Magic Mascara,132.22,4.5,3964,Unisex,False,Germany,3,3
Super Serum,29.43,2.1,9718,Female,True,Italy,1,4
Perfect Lipstick,81.22,2.5,7475,Female,False,South Korea,1,6
Super Mascara,106.12,4.9,7904,Male,False,Japan,2,5
Ultra Cleanser,102.0,1.8,4117,Female,True,Japan,1,5
Magic BB Cream,104.63,2.3,403,Unisex,True,USA,3,8
Super Eye Shadow,46.81,3.2,6292,Unisex,False,Germany,3,3
Divine Lip Gloss,69.38,3.8,503,Female,True,Italy,1,4
Perfect Blush,83.44,2.7,2301,Male,True,Germany,2,3
Super Lipstick,75.86,2.8,1821,Unisex,False,Japan,3,5
Super Serum,131.87,2.5,3809,Female,False,UK,1,7
Super Face Oil,102.33,4.1,9045,Unisex,True,UK,3,7
Super Mascara,114.6,4.2,6417,Female,False,UK,1,7
Super Bronzer,90.36,3.2,7762,Unisex,False,Germany,3,3
Divine Moisturizer,56.3,4.3,1803,Unisex,False,France,3,2
Magic Blush,34.42,2.1,6127,Male,True,South Korea,2,6
Super Eyeliner,131.85,1.7,7241,Male,False,Japan,2,5
Divine Lip Gloss,106.1,2.2,3441,Unisex,True,South Korea,3,6
Ultra Exfoliator,29.96,4.3,4702,Female,False,USA,1,8
Ultra Foundation,107.38,2.7,4157,Unisex,False,South Korea,3,6
Perfect Lip Liner,62.14,2.9,1921,Unisex,True,France,3,2
Divine Makeup Remover,53.94,3.7,7800,Male,False,USA,2,8
Perfect Foundation,33.2,1.2,9953,Female,True,UK,1,7
Divine Blush,84.42,2.9,9542,Unisex,False,France,3,2
Divine Face Mask,132.51,2.6,3014,Female,False,Japan,1,5
Ultra BB Cream,53.0,3.5,4439,Male,False,USA,2,8
Ultra Eyeliner,45.6,3.0,4913,Unisex,False,USA,3,8
Magic Cleanser,52.97,2.7,4783,Unisex,False,UK,3,7
Ultra Lip Liner,109.65,1.5,6175,Female,False,Germany,1,3
Ultra Face Oil,82.1,2.1,7974,Male,False,Germany,2,3
Divine Powder,136.89,4.8,6529,Unisex,False,USA,3,8
Perfect Highlighter,61.82,1.3,1666,Male,False,USA,2,8
Ultra Primer,78.27,4.3,4014,Male,False,UK,2,7
Divine Bronzer,115.98,2.6,6322,Female,True,Japan,1,5
Ultra Lip Liner,129.07,3.1,6274,Female,True,Australia,1,1
Magic Lipstick,93.68,1.1,6238,Female,True,Japan,1,5
Divine Eyeliner,104.05,4.0,8105,Male,False,France,2,2
Ultra Lip Gloss,129.62,2.2,2118,Unisex,True,Australia,3,1
Magic Cleanser,112.11,4.8,7599,Male,False,USA,2,8
Perfect Makeup Remover,59.08,2.8,710,Unisex,True,UK,3,7
Super Concealer,78.03,4.6,1534,Male,False,France,2,2
Divine Contour,105.44,4.1,8250,Unisex,False,UK,3,7
Super Contour,91.02,3.0,7174,Male,True,Italy,2,4
Super CC Cream,109.47,4.8,8234,Unisex,True,USA,3,8
Perfect Lipstick,11.41,1.9,2902,Unisex,False,Italy,3,4
Magic Serum,11.39,3.4,9975,Male,True,Japan,2,5
